"CELL30M","ISO3","X","Y"
"118493","SDN","26.75","7.75"
"118495","SDN","27.75","7.75"
"118496","SDN","28.25","7.75"
"118497","SDN","28.75","7.75"
"118498","SDN","29.25","7.75"
"118499","SDN","29.75","7.75"
"118500","SDN","30.25","7.75"
"118501","SDN","30.75","7.75"
"118502","SDN","31.25","7.75"
"118503","SDN","31.75","7.75"
"118504","SDN","32.25","7.75"
"118505","SDN","32.75","7.75"
"118506","SDN","33.25","7.75"
"118507","ETH","33.75","7.75"
"118508","ETH","34.25","7.75"
"118509","ETH","34.75","7.75"
"118510","ETH","35.25","7.75"
"118512","ETH","36.25","7.75"
"118513","ETH","36.75","7.75"
"118514","ETH","37.25","7.75"
"118515","ETH","37.75","7.75"
"118516","ETH","38.25","7.75"
"118517","ETH","38.75","7.75"
"118518","ETH","39.25","7.75"
"118519","ETH","39.75","7.75"
"118520","ETH","40.25","7.75"
"118521","ETH","40.75","7.75"
"118522","ETH","41.25","7.75"
"118523","ETH","41.75","7.75"
"118524","ETH","42.25","7.75"
"118527","ETH","43.75","7.75"
"118529","ETH","44.75","7.75"
"118530","ETH","45.25","7.75"
"118531","ETH","45.75","7.75"
"118532","ETH","46.25","7.75"
"118533","ETH","46.75","7.75"
"118534","ETH","47.25","7.75"
"118535","SOM","47.75","7.75"
"118537","SOM","48.75","7.75"
"118538","SOM","49.25","7.75"
"118539","SOM","49.75","7.75"
"118599","LKA","79.75","7.75"
"118600","LKA","80.25","7.75"
"118601","LKA","80.75","7.75"
"118602","LKA","81.25","7.75"
"118603","LKA","81.75","7.75"
"118626","IND","93.25","7.75"
"118636","THA","98.25","7.75"
"118637","THA","98.75","7.75"
"118638","THA","99.25","7.75"
"118639","THA","99.75","7.75"
"118640","THA","100.25","7.75"
"118673","PHL","116.75","7.75"
"118674","PHL","117.25","7.75"
"118684","PHL","122.25","7.75"
"118685","PHL","122.75","7.75"
"118686","PHL","123.25","7.75"
"118687","PHL","123.75","7.75"
"118688","PHL","124.25","7.75"
"118689","PHL","124.75","7.75"
"118690","PHL","125.25","7.75"
"118691","PHL","125.75","7.75"
"118692","PHL","126.25","7.75"
"118693","PHL","126.75","7.75"
"118709","PLW","134.75","7.75"
"118996","PAN","-81.75","7.25"
"118998","PAN","-80.75","7.25"
"118999","PAN","-80.25","7.25"
"119003","PAN","-78.25","7.25"
"119004","COL","-77.75","7.25"
"119005","COL","-77.25","7.25"
"119006","COL","-76.75","7.25"
"119007","COL","-76.25","7.25"
"119008","COL","-75.75","7.25"
"119009","COL","-75.25","7.25"
"119010","COL","-74.75","7.25"
"119011","COL","-74.25","7.25"
"119012","COL","-73.75","7.25"
"119013","COL","-73.25","7.25"
"119014","COL","-72.75","7.25"
"119015","COL","-72.25","7.25"
"119016","VEN","-71.75","7.25"
"119017","VEN","-71.25","7.25"
"119018","VEN","-70.75","7.25"
"119019","VEN","-70.25","7.25"
"119020","VEN","-69.75","7.25"
"119021","VEN","-69.25","7.25"
"119022","VEN","-68.75","7.25"
"119023","VEN","-68.25","7.25"
"119024","VEN","-67.75","7.25"
"119025","VEN","-67.25","7.25"
"119026","VEN","-66.75","7.25"
"119027","VEN","-66.25","7.25"
"119028","VEN","-65.75","7.25"
"119029","VEN","-65.25","7.25"
"119030","VEN","-64.75","7.25"
"119031","VEN","-64.25","7.25"
"119032","VEN","-63.75","7.25"
"119033","VEN","-63.25","7.25"
"119034","VEN","-62.75","7.25"
"119035","VEN","-62.25","7.25"
"119036","VEN","-61.75","7.25"
"119037","VEN","-61.25","7.25"
"119038","VEN","-60.75","7.25"
"119039","GUY","-60.25","7.25"
"119040","GUY","-59.75","7.25"
"119041","GUY","-59.25","7.25"
"119042","GUY","-58.75","7.25"
"119043","GUY","-58.25","7.25"
"119134","SLE","-12.75","7.25"
"119135","SLE","-12.25","7.25"
"119136","SLE","-11.75","7.25"
"119137","SLE","-11.25","7.25"
"119138","LBR","-10.75","7.25"
"119139","LBR","-10.25","7.25"
"119140","LBR","-9.75","7.25"
"119141","LBR","-9.25","7.25"
"119142","LBR","-8.75","7.25"
"119143","CIV","-8.25","7.25"
"119144","CIV","-7.75","7.25"
"119145","CIV","-7.25","7.25"
"119146","CIV","-6.75","7.25"
"119147","CIV","-6.25","7.25"
"119148","CIV","-5.75","7.25"
"119149","CIV","-5.25","7.25"
"119150","CIV","-4.75","7.25"
"119151","CIV","-4.25","7.25"
"119152","CIV","-3.75","7.25"
"119153","CIV","-3.25","7.25"
"119154","GHA","-2.75","7.25"
"119155","GHA","-2.25","7.25"
"119156","GHA","-1.75","7.25"
"119157","GHA","-1.25","7.25"
"119158","GHA","-0.75","7.25"
"119159","GHA","-0.25","7.25"
"119160","GHA","0.25","7.25"
"119161","TGO","0.75","7.25"
"119162","TGO","1.25","7.25"
"119163","BEN","1.75","7.25"
"119164","BEN","2.25","7.25"
"119165","BEN","2.75","7.25"
"119166","NGA","3.25","7.25"
"119167","NGA","3.75","7.25"
"119168","NGA","4.25","7.25"
"119169","NGA","4.75","7.25"
"119170","NGA","5.25","7.25"
"119171","NGA","5.75","7.25"
"119172","NGA","6.25","7.25"
"119173","NGA","6.75","7.25"
"119174","NGA","7.25","7.25"
"119175","NGA","7.75","7.25"
"119176","NGA","8.25","7.25"
"119177","NGA","8.75","7.25"
"119178","NGA","9.25","7.25"
"119179","NGA","9.75","7.25"
"119180","NGA","10.25","7.25"
"119181","NGA","10.75","7.25"
"119182","NGA","11.25","7.25"
"119183","NGA","11.75","7.25"
"119184","CMR","12.25","7.25"
"119185","CMR","12.75","7.25"
"119186","CMR","13.25","7.25"
"119187","CMR","13.75","7.25"
"119188","CMR","14.25","7.25"
"119189","CMR","14.75","7.25"
"119190","CMR","15.25","7.25"
"119192","CAF","16.25","7.25"
"119193","CAF","16.75","7.25"
"119198","CAF","19.25","7.25"
"119202","CAF","21.25","7.25"
"119204","CAF","22.25","7.25"
"119205","CAF","22.75","7.25"
"119206","CAF","23.25","7.25"
"119211","SDN","25.75","7.25"
"119217","SDN","28.75","7.25"
"119218","SDN","29.25","7.25"
"119219","SDN","29.75","7.25"
"119220","SDN","30.25","7.25"
"119221","SDN","30.75","7.25"
"119222","SDN","31.25","7.25"
"119223","SDN","31.75","7.25"
"119224","SDN","32.25","7.25"
"119225","SDN","32.75","7.25"
"119226","SDN","33.25","7.25"
"119227","SDN","33.75","7.25"
"119228","ETH","34.25","7.25"
"119230","ETH","35.25","7.25"
"119231","ETH","35.75","7.25"
"119232","ETH","36.25","7.25"
"119233","ETH","36.75","7.25"
"119234","ETH","37.25","7.25"
"119235","ETH","37.75","7.25"
"119236","ETH","38.25","7.25"
"119237","ETH","38.75","7.25"
"119238","ETH","39.25","7.25"
"119239","ETH","39.75","7.25"
"119240","ETH","40.25","7.25"
"119241","ETH","40.75","7.25"
"119242","ETH","41.25","7.25"
"119243","ETH","41.75","7.25"
"119244","ETH","42.25","7.25"
"119245","ETH","42.75","7.25"
"119246","ETH","43.25","7.25"
"119247","ETH","43.75","7.25"
"119248","ETH","44.25","7.25"
"119249","ETH","44.75","7.25"
"119250","ETH","45.25","7.25"
"119251","ETH","45.75","7.25"
"119252","ETH","46.25","7.25"
"119253","ETH","46.75","7.25"
"119254","ETH","47.25","7.25"
"119255","SOM","47.75","7.25"
"119256","SOM","48.25","7.25"
"119257","SOM","48.75","7.25"
"119258","SOM","49.25","7.25"
"119259","SOM","49.75","7.25"
"119319","LKA","79.75","7.25"
"119320","LKA","80.25","7.25"
"119321","LKA","80.75","7.25"
"119322","LKA","81.25","7.25"
"119323","LKA","81.75","7.25"
"119347","IND","93.75","7.25"
"119358","THA","99.25","7.25"
"119359","THA","99.75","7.25"
"119360","THA","100.25","7.25"
"119361","THA","100.75","7.25"
"119393","MYS","116.75","7.25"
"119394","MYS","117.25","7.25"
"119396","PHL","118.25","7.25"
"119403","PHL","121.75","7.25"
"119404","PHL","122.25","7.25"
"119405","PHL","122.75","7.25"
"119406","PHL","123.25","7.25"
"119407","PHL","123.75","7.25"
"119408","PHL","124.25","7.25"
"119409","PHL","124.75","7.25"
"119410","PHL","125.25","7.25"
"119411","PHL","125.75","7.25"
"119412","PHL","126.25","7.25"
"119413","PHL","126.75","7.25"
"119428","PLW","134.25","7.25"
"119429","PLW","134.75","7.25"
"119463","FSM","151.75","7.25"
"119724","COL","-77.75","6.75"
"119725","COL","-77.25","6.75"
"119726","COL","-76.75","6.75"
"119727","COL","-76.25","6.75"
"119728","COL","-75.75","6.75"
"119729","COL","-75.25","6.75"
"119730","COL","-74.75","6.75"
"119731","COL","-74.25","6.75"
"119732","COL","-73.75","6.75"
"119733","COL","-73.25","6.75"
"119734","COL","-72.75","6.75"
"119735","COL","-72.25","6.75"
"119736","COL","-71.75","6.75"
"119737","COL","-71.25","6.75"
"119738","COL","-70.75","6.75"
"119739","COL","-70.25","6.75"
"119740","VEN","-69.75","6.75"
"119741","VEN","-69.25","6.75"
"119742","VEN","-68.75","6.75"
"119743","VEN","-68.25","6.75"
"119744","VEN","-67.75","6.75"
"119745","VEN","-67.25","6.75"
"119746","VEN","-66.75","6.75"
"119747","VEN","-66.25","6.75"
"119748","VEN","-65.75","6.75"
"119749","VEN","-65.25","6.75"
"119750","VEN","-64.75","6.75"
"119751","VEN","-64.25","6.75"
"119752","VEN","-63.75","6.75"
"119753","VEN","-63.25","6.75"
"119754","VEN","-62.75","6.75"
"119755","VEN","-62.25","6.75"
"119756","VEN","-61.75","6.75"
"119757","VEN","-61.25","6.75"
"119758","GUY","-60.75","6.75"
"119759","GUY","-60.25","6.75"
"119760","GUY","-59.75","6.75"
"119761","GUY","-59.25","6.75"
"119762","GUY","-58.75","6.75"
"119763","GUY","-58.25","6.75"
"119764","GUY","-57.75","6.75"
"119856","SLE","-11.75","6.75"
"119857","LBR","-11.25","6.75"
"119858","LBR","-10.75","6.75"
"119859","LBR","-10.25","6.75"
"119860","LBR","-9.75","6.75"
"119861","LBR","-9.25","6.75"
"119862","LBR","-8.75","6.75"
"119863","CIV","-8.25","6.75"
"119864","CIV","-7.75","6.75"
"119865","CIV","-7.25","6.75"
"119866","CIV","-6.75","6.75"
"119867","CIV","-6.25","6.75"
"119868","CIV","-5.75","6.75"
"119869","CIV","-5.25","6.75"
"119870","CIV","-4.75","6.75"
"119871","CIV","-4.25","6.75"
"119872","CIV","-3.75","6.75"
"119873","CIV","-3.25","6.75"
"119874","GHA","-2.75","6.75"
"119875","GHA","-2.25","6.75"
"119876","GHA","-1.75","6.75"
"119877","GHA","-1.25","6.75"
"119878","GHA","-0.75","6.75"
"119879","GHA","-0.25","6.75"
"119880","GHA","0.25","6.75"
"119881","TGO","0.75","6.75"
"119882","TGO","1.25","6.75"
"119883","BEN","1.75","6.75"
"119884","BEN","2.25","6.75"
"119885","BEN","2.75","6.75"
"119886","NGA","3.25","6.75"
"119887","NGA","3.75","6.75"
"119888","NGA","4.25","6.75"
"119889","NGA","4.75","6.75"
"119890","NGA","5.25","6.75"
"119891","NGA","5.75","6.75"
"119892","NGA","6.25","6.75"
"119893","NGA","6.75","6.75"
"119894","NGA","7.25","6.75"
"119895","NGA","7.75","6.75"
"119896","NGA","8.25","6.75"
"119897","NGA","8.75","6.75"
"119898","NGA","9.25","6.75"
"119899","NGA","9.75","6.75"
"119900","CMR","10.25","6.75"
"119901","CMR","10.75","6.75"
"119902","NGA","11.25","6.75"
"119903","CMR","11.75","6.75"
"119904","CMR","12.25","6.75"
"119905","CMR","12.75","6.75"
"119906","CMR","13.25","6.75"
"119907","CMR","13.75","6.75"
"119908","CMR","14.25","6.75"
"119909","CMR","14.75","6.75"
"119910","CAF","15.25","6.75"
"119911","CAF","15.75","6.75"
"119912","CAF","16.25","6.75"
"119913","CAF","16.75","6.75"
"119914","CAF","17.25","6.75"
"119915","CAF","17.75","6.75"
"119919","CAF","19.75","6.75"
"119920","CAF","20.25","6.75"
"119923","CAF","21.75","6.75"
"119924","CAF","22.25","6.75"
"119925","CAF","22.75","6.75"
"119926","CAF","23.25","6.75"
"119927","CAF","23.75","6.75"
"119928","CAF","24.25","6.75"
"119929","CAF","24.75","6.75"
"119931","CAF","25.75","6.75"
"119932","SDN","26.25","6.75"
"119933","SDN","26.75","6.75"
"119934","SDN","27.25","6.75"
"119935","SDN","27.75","6.75"
"119936","SDN","28.25","6.75"
"119937","SDN","28.75","6.75"
"119938","SDN","29.25","6.75"
"119939","SDN","29.75","6.75"
"119940","SDN","30.25","6.75"
"119941","SDN","30.75","6.75"
"119942","SDN","31.25","6.75"
"119943","SDN","31.75","6.75"
"119944","SDN","32.25","6.75"
"119945","SDN","32.75","6.75"
"119946","SDN","33.25","6.75"
"119947","SDN","33.75","6.75"
"119948","SDN","34.25","6.75"
"119949","ETH","34.75","6.75"
"119950","ETH","35.25","6.75"
"119951","ETH","35.75","6.75"
"119952","ETH","36.25","6.75"
"119953","ETH","36.75","6.75"
"119954","ETH","37.25","6.75"
"119955","ETH","37.75","6.75"
"119956","ETH","38.25","6.75"
"119957","ETH","38.75","6.75"
"119958","ETH","39.25","6.75"
"119959","ETH","39.75","6.75"
"119960","ETH","40.25","6.75"
"119961","ETH","40.75","6.75"
"119962","ETH","41.25","6.75"
"119963","ETH","41.75","6.75"
"119964","ETH","42.25","6.75"
"119965","ETH","42.75","6.75"
"119967","ETH","43.75","6.75"
"119968","ETH","44.25","6.75"
"119969","ETH","44.75","6.75"
"119970","ETH","45.25","6.75"
"119971","ETH","45.75","6.75"
"119972","ETH","46.25","6.75"
"119973","ETH","46.75","6.75"
"119974","SOM","47.25","6.75"
"119975","SOM","47.75","6.75"
"119976","SOM","48.25","6.75"
"119977","SOM","48.75","6.75"
"119978","SOM","49.25","6.75"
"120039","LKA","79.75","6.75"
"120040","LKA","80.25","6.75"
"120041","LKA","80.75","6.75"
"120042","LKA","81.25","6.75"
"120043","LKA","81.75","6.75"
"120067","IND","93.75","6.75"
"120079","THA","99.75","6.75"
"120080","THA","100.25","6.75"
"120081","THA","100.75","6.75"
"120082","THA","101.25","6.75"
"120083","THA","101.75","6.75"
"120112","MYS","116.25","6.75"
"120113","MYS","116.75","6.75"
"120114","MYS","117.25","6.75"
"120115","MYS","117.75","6.75"
"120123","PHL","121.75","6.75"
"120124","PHL","122.25","6.75"
"120127","PHL","123.75","6.75"
"120128","PHL","124.25","6.75"
"120129","PHL","124.75","6.75"
"120130","PHL","125.25","6.75"
"120131","PHL","125.75","6.75"
"120132","PHL","126.25","6.75"
"120196","FSM","158.25","6.75"
"120445","COL","-77.25","6.25"
"120446","COL","-76.75","6.25"
"120447","COL","-76.25","6.25"
"120448","COL","-75.75","6.25"
"120449","COL","-75.25","6.25"
"120450","COL","-74.75","6.25"
"120451","COL","-74.25","6.25"
"120452","COL","-73.75","6.25"
"120453","COL","-73.25","6.25"
"120454","COL","-72.75","6.25"
"120455","COL","-72.25","6.25"
"120456","COL","-71.75","6.25"
"120457","COL","-71.25","6.25"
"120458","COL","-70.75","6.25"
"120459","COL","-70.25","6.25"
"120460","COL","-69.75","6.25"
"120461","VEN","-69.25","6.25"
"120462","VEN","-68.75","6.25"
"120463","VEN","-68.25","6.25"
"120464","COL","-67.75","6.25"
"120465","VEN","-67.25","6.25"
"120466","VEN","-66.75","6.25"
"120467","VEN","-66.25","6.25"
"120468","VEN","-65.75","6.25"
"120469","VEN","-65.25","6.25"
"120470","VEN","-64.75","6.25"
"120471","VEN","-64.25","6.25"
"120472","VEN","-63.75","6.25"
"120473","VEN","-63.25","6.25"
"120474","VEN","-62.75","6.25"
"120475","VEN","-62.25","6.25"
"120476","VEN","-61.75","6.25"
"120477","VEN","-61.25","6.25"
"120478","GUY","-60.75","6.25"
"120479","GUY","-60.25","6.25"
"120480","GUY","-59.75","6.25"
"120481","GUY","-59.25","6.25"
"120482","GUY","-58.75","6.25"
"120483","GUY","-58.25","6.25"
"120484","GUY","-57.75","6.25"
"120485","GUY","-57.25","6.25"
"120578","LBR","-10.75","6.25"
"120579","LBR","-10.25","6.25"
"120580","LBR","-9.75","6.25"
"120581","LBR","-9.25","6.25"
"120582","LBR","-8.75","6.25"
"120583","LBR","-8.25","6.25"
"120584","CIV","-7.75","6.25"
"120585","CIV","-7.25","6.25"
"120586","CIV","-6.75","6.25"
"120587","CIV","-6.25","6.25"
"120588","CIV","-5.75","6.25"
"120589","CIV","-5.25","6.25"
"120590","CIV","-4.75","6.25"
"120591","CIV","-4.25","6.25"
"120592","CIV","-3.75","6.25"
"120593","CIV","-3.25","6.25"
"120594","GHA","-2.75","6.25"
"120595","GHA","-2.25","6.25"
"120596","GHA","-1.75","6.25"
"120597","GHA","-1.25","6.25"
"120598","GHA","-0.75","6.25"
"120599","GHA","-0.25","6.25"
"120600","GHA","0.25","6.25"
"120601","GHA","0.75","6.25"
"120602","TGO","1.25","6.25"
"120603","TGO","1.75","6.25"
"120604","BEN","2.25","6.25"
"120605","BEN","2.75","6.25"
"120606","NGA","3.25","6.25"
"120607","NGA","3.75","6.25"
"120608","NGA","4.25","6.25"
"120609","NGA","4.75","6.25"
"120610","NGA","5.25","6.25"
"120611","NGA","5.75","6.25"
"120612","NGA","6.25","6.25"
"120613","NGA","6.75","6.25"
"120614","NGA","7.25","6.25"
"120615","NGA","7.75","6.25"
"120616","NGA","8.25","6.25"
"120617","NGA","8.75","6.25"
"120618","NGA","9.25","6.25"
"120619","CMR","9.75","6.25"
"120620","CMR","10.25","6.25"
"120621","CMR","10.75","6.25"
"120622","CMR","11.25","6.25"
"120623","CMR","11.75","6.25"
"120624","CMR","12.25","6.25"
"120625","CMR","12.75","6.25"
"120626","CMR","13.25","6.25"
"120627","CMR","13.75","6.25"
"120628","CMR","14.25","6.25"
"120629","CAF","14.75","6.25"
"120630","CAF","15.25","6.25"
"120631","CAF","15.75","6.25"
"120632","CAF","16.25","6.25"
"120634","CAF","17.25","6.25"
"120636","CAF","18.25","6.25"
"120637","CAF","18.75","6.25"
"120638","CAF","19.25","6.25"
"120639","CAF","19.75","6.25"
"120640","CAF","20.25","6.25"
"120642","CAF","21.25","6.25"
"120644","CAF","22.25","6.25"
"120645","CAF","22.75","6.25"
"120646","CAF","23.25","6.25"
"120647","CAF","23.75","6.25"
"120648","CAF","24.25","6.25"
"120649","CAF","24.75","6.25"
"120650","CAF","25.25","6.25"
"120652","CAF","26.25","6.25"
"120653","SDN","26.75","6.25"
"120654","SDN","27.25","6.25"
"120655","SDN","27.75","6.25"
"120656","SDN","28.25","6.25"
"120657","SDN","28.75","6.25"
"120659","SDN","29.75","6.25"
"120660","SDN","30.25","6.25"
"120661","SDN","30.75","6.25"
"120662","SDN","31.25","6.25"
"120663","SDN","31.75","6.25"
"120664","SDN","32.25","6.25"
"120665","SDN","32.75","6.25"
"120666","SDN","33.25","6.25"
"120667","SDN","33.75","6.25"
"120668","SDN","34.25","6.25"
"120669","SDN","34.75","6.25"
"120670","ETH","35.25","6.25"
"120671","ETH","35.75","6.25"
"120672","ETH","36.25","6.25"
"120673","ETH","36.75","6.25"
"120674","ETH","37.25","6.25"
"120675","ETH","37.75","6.25"
"120676","ETH","38.25","6.25"
"120677","ETH","38.75","6.25"
"120678","ETH","39.25","6.25"
"120679","ETH","39.75","6.25"
"120680","ETH","40.25","6.25"
"120681","ETH","40.75","6.25"
"120682","ETH","41.25","6.25"
"120683","ETH","41.75","6.25"
"120684","ETH","42.25","6.25"
"120685","ETH","42.75","6.25"
"120686","ETH","43.25","6.25"
"120687","ETH","43.75","6.25"
"120688","ETH","44.25","6.25"
"120689","ETH","44.75","6.25"
"120690","ETH","45.25","6.25"
"120691","ETH","45.75","6.25"
"120692","ETH","46.25","6.25"
"120693","SOM","46.75","6.25"
"120694","SOM","47.25","6.25"
"120695","SOM","47.75","6.25"
"120696","SOM","48.25","6.25"
"120697","SOM","48.75","6.25"
"120759","LKA","79.75","6.25"
"120760","LKA","80.25","6.25"
"120761","LKA","80.75","6.25"
"120762","LKA","81.25","6.25"
"120763","LKA","81.75","6.25"
"120799","MYS","99.75","6.25"
"120800","MYS","100.25","6.25"
"120801","MYS","100.75","6.25"
"120802","THA","101.25","6.25"
"120803","THA","101.75","6.25"
"120804","MYS","102.25","6.25"
"120831","MYS","115.75","6.25"
"120832","MYS","116.25","6.25"
"120833","MYS","116.75","6.25"
"120834","MYS","117.25","6.25"
"120835","MYS","117.75","6.25"
"120836","MYS","118.25","6.25"
"120840","PHL","120.25","6.25"
"120841","PHL","120.75","6.25"
"120842","PHL","121.25","6.25"
"120843","PHL","121.75","6.25"
"120844","PHL","122.25","6.25"
"120848","PHL","124.25","6.25"
"120849","PHL","124.75","6.25"
"120850","PHL","125.25","6.25"
"120851","PHL","125.75","6.25"
"120852","PHL","126.25","6.25"
"121165","COL","-77.25","5.75"
"121166","COL","-76.75","5.75"
"121167","COL","-76.25","5.75"
"121168","COL","-75.75","5.75"
"121169","COL","-75.25","5.75"
"121170","COL","-74.75","5.75"
"121171","COL","-74.25","5.75"
"121172","COL","-73.75","5.75"
"121173","COL","-73.25","5.75"
"121174","COL","-72.75","5.75"
"121175","COL","-72.25","5.75"
"121176","COL","-71.75","5.75"
"121177","COL","-71.25","5.75"
"121178","COL","-70.75","5.75"
"121179","COL","-70.25","5.75"
"121180","COL","-69.75","5.75"
"121181","COL","-69.25","5.75"
"121182","COL","-68.75","5.75"
"121183","COL","-68.25","5.75"
"121184","COL","-67.75","5.75"
"121185","VEN","-67.25","5.75"
"121187","VEN","-66.25","5.75"
"121188","VEN","-65.75","5.75"
"121189","VEN","-65.25","5.75"
"121190","VEN","-64.75","5.75"
"121191","VEN","-64.25","5.75"
"121192","VEN","-63.75","5.75"
"121193","VEN","-63.25","5.75"
"121194","VEN","-62.75","5.75"
"121195","VEN","-62.25","5.75"
"121196","VEN","-61.75","5.75"
"121197","VEN","-61.25","5.75"
"121198","GUY","-60.75","5.75"
"121199","GUY","-60.25","5.75"
"121200","GUY","-59.75","5.75"
"121201","GUY","-59.25","5.75"
"121202","GUY","-58.75","5.75"
"121203","GUY","-58.25","5.75"
"121204","GUY","-57.75","5.75"
"121205","GUY","-57.25","5.75"
"121206","SUR","-56.75","5.75"
"121207","SUR","-56.25","5.75"
"121208","SUR","-55.75","5.75"
"121209","SUR","-55.25","5.75"
"121210","SUR","-54.75","5.75"
"121211","SUR","-54.25","5.75"
"121212","GUF","-53.75","5.75"
"121213","GUF","-53.25","5.75"
"121299","LBR","-10.25","5.75"
"121300","LBR","-9.75","5.75"
"121301","LBR","-9.25","5.75"
"121302","LBR","-8.75","5.75"
"121303","LBR","-8.25","5.75"
"121304","LBR","-7.75","5.75"
"121305","CIV","-7.25","5.75"
"121306","CIV","-6.75","5.75"
"121307","CIV","-6.25","5.75"
"121308","CIV","-5.75","5.75"
"121309","CIV","-5.25","5.75"
"121310","CIV","-4.75","5.75"
"121311","CIV","-4.25","5.75"
"121312","CIV","-3.75","5.75"
"121313","CIV","-3.25","5.75"
"121314","GHA","-2.75","5.75"
"121315","GHA","-2.25","5.75"
"121316","GHA","-1.75","5.75"
"121317","GHA","-1.25","5.75"
"121318","GHA","-0.75","5.75"
"121319","GHA","-0.25","5.75"
"121320","GHA","0.25","5.75"
"121321","GHA","0.75","5.75"
"121329","NGA","4.75","5.75"
